member_id,occupation_id1
2991950,199
2997915,156
2194606,15
3002744,27
2996463,1
2992943,166
2996325,382
2979371,14
2999534,268
3001299,375
2993650,14
2760146,153
2984298,14
2969993,14
2999535,"329,226,331,380,382,228,330,368,231,230,227,229,370,369"
478280,"9,2,24,1,10"
2998303,311
3000032,357
2272025,21
2237212,13
2633112,"34,6,336,334,1,340,5"
2990549,198
2869610,"368,326,226,20,225"
3002145,296
2174968,1
2995709,161
2999803,14
1746655,1
2999912,310
2977455,"41,21,40,42,2,13,5,231,20,12,335,1"
2938168,49
2996963,14
2995182,170
2550945,142
2949507,367
2724293,"99,188,113"
2981494,"32,5,4"
3001489,"221,222"
2996730,269
1859085,346
754761,"343,40,367"
2995266,2
2993728,64
2970634,227
2993063,3
3000416,152
2984471,343
3001735,99
299643,"275,223"
2998723,291
2945861,335
2996231,214
2993903,14
3001904,14
2953321,323
3001762,35
3002210,170
2921101,48
2261803,"324,225,14,329,230"
2989712,183
2999245,12
2994035,"293,1,5"
2453884,112
2995757,226
2999110,240
803972,"300,297,328"
2982230,35
2986244,226
2992480,38
2982528,218
2978125,343
2998019,238
3002176,"228,368,369"
2992619,24
3002474,40
2971206,5
2999568,1
2992179,238
2940335,"50,5,82,1"
2996260,8
1677212,"369,224"
2035635,382
2984532,17
2099876,"4,271,323"
232121,4
2998399,18
1648435,"39,226"
2991363,14
2831002,46
2989745,41
2952029,4
1767851,"28,34,32,5,8,2,1,3"
2991184,153
2979262,214
2855415,"227,225,367"
2992314,339
2334727,"367,225,223,227,335,368,224"
2995337,14
2557067,345
2946459,"248,367,243,249"
3001872,18
2991884,"366,222,217"
2947350,"226,227,368,5,1"
2997609,270
2999528,382
2997020,14
2476808,"46,367"
948897,"4,14,337"
2094607,"18,14"
2872226,14
2949367,14
2992975,230
2913115,"142,143,40,35,46"
255999,"178,339,191,21,40"
2706012,"14,15"
2793985,"113,15,289,14,278"
3000596,1
2786757,"167,328,198,10,14,332,155,278,156,339,329,3,359,326,191"
2989715,179
2973665,217
2520797,"225,368,226"
2990932,14
2999669,224
2976745,"224,367,223"
409627,"230,367,368,228,226"
2998181,289
2994425,"226,368,296"
671696,"368,335,344,13,41"
2782588,39
1707677,"278,45,17,49,342,289,43,44,48,10,41,40,4,14,42"
3001502,343
840002,"291,275,293"
2870711,14
2998144,199
2999428,17
2847098,290
2996451,362
2692391,"35,204"
2731359,"43,185,206,191,96,189"
3000480,328
2121090,"346,93,64,344,112,113,63,96,99,82,345,95,110"
2510638,"10,9,316,11,14"
2998872,170
3001172,40
2904682,2
2994568,"225,221"
2616616,"329,143,142,146"
2997149,14
2970663,222
2724839,226
2897963,358
2962193,2
2525502,"25,340,21,14,33,34,24,339,30"
2996737,226
2987925,"369,227,229"
2857294,296
2982928,"381,326,325"
2983757,14
2977625,4
3001836,"367,224"
111455,"270,239,238,223,265"
2407408,"21,16,40,20,230,369,330,382,226,5,228,225"
2994903,175
744233,"173,172,170,152,175"
1831034,"328,310,21,22,331,338,17,20,303,14"
2997739,322
2987599,217
681423,"95,139"
2851356,"242,243"
3000253,265
3002434,20
2991870,"2,1"
2996506,374
3002508,152
2895054,236
2990994,367
3002217,382
2995170,332
2995666,339
2992608,222
1950291,343
2253016,"1,294,5,290"
2975524,14
613181,"14,256,367,262,266"
2972094,14
2993219,289
2972883,18
2889766,238
1697242,1
2991193,339
2180224,382
2989999,329
2992929,17
2933450,343
3002743,"339,218,264"
2825207,"255,271,379,270"
2957798,2
3000145,334
614349,"44,1,30"
2816219,"289,14,278"
2998216,14
2765111,"223,224"
2910038,5
2996534,8
2986309,"35,40"
2997844,"14,15"
2995996,2
2995204,268
2995403,"46,40,41"
2994659,12
3000358,"226,223,228"
2985195,14
3001177,194
731083,"45,289,224,239,198"
2031852,"290,291"
2977688,225
2475127,"14,368"
2912229,"290,40,382"
2979295,15
2576433,14
2996091,197
2994323,316
2989658,343
2978882,356
2996560,16
2989777,14
2990272,152
2948797,142
2971646,30
891892,"166,160"
2874523,382
3002044,17
2996029,382
2333936,"381,325,328,343,48"
2994946,14
2945289,"170,174,175"
2352634,"371,226,373,368,227,248,223,239"
2421019,"367,204,205"
3000034,198
2710056,5
2964154,14
2750621,209
3000874,2
2992419,238
2997276,323
2958687,236
2844118,"338,27,28,16,24,26,25"
2994232,18
2990304,8
730876,"300,226,296"
2990245,230
1986042,"1,2,5"
3000356,82
2997981,226
3001148,342
2821829,"20,278,18,21,14"
2400897,"213,209,367,227"
939087,"175,34"
2998832,1
2987506,14
2997051,2
2128215,"48,35"
3000307,339
2994840,18
2997728,2
2921233,"230,228,331,329,229,330"
2989837,20
2961821,"14,35"
2992283,99
2998663,14
2796706,14
2992585,226
219686,"18,14,21,14,20"
2988919,"18,337"
2996564,40
2999176,275
2964049,20
2412483,"222,5,1"
2883497,221
2382879,"329,1,2"
2691627,14
2999140,1
2769513,40
1316533,"297,300,298"
3002592,227
2177580,40
2995539,14
2737870,155
1162848,2
2996779,"18,262,337"
2934389,"354,110,346,139"
3000488,1
2997113,39
2996321,2
2979127,40
2879183,"227,230,228,368,14"
3000272,15
2961965,"19,4,14,18"
3000154,1
2667774,14
2996320,339
2751067,"49,40,144,35,143,343,151,48,358"
2766274,2
2558393,367
2996529,17
857455,"297,82,35,325,48"
2803551,382
2888173,"292,296"
39654,"40,144,296,290"
2992936,14
2801609,14
2989108,223
463679,"4,337,14,17,16"
800123,"366,217"
2992006,82
162058,"297,300"
2579180,"367,227"
857237,"20,14,21,332"
2987359,14
220698,"22,17,14,23,307"
1852967,"323,322,316,317,139"
2746988,14
1750598,5
2755796,"8,152,296,5"
3002443,227
2995818,328
2590257,14
2561663,"322,2"
2957003,29
1684018,"224,367"
2736032,223
2995084,15
2600454,227
2033449,"46,291,38,14"
2995110,334
1441027,"146,29,47,15"
2977717,46
2996121,1
2993862,236
2990527,14
2991255,41
2996389,7
2986958,224
2990637,1
2991826,336
3000692,289
2216744,"99,113,347,348"
2992485,238
2965675,"300,290,48,298,299,297"
2921199,199
2998156,342
2998392,14
2307884,"358,151,170,223,180,187"
3001733,207
2949331,"29,4,24,330,20"
2572272,217
2719942,"167,152,361,154,153,360,1,160,362"
3000159,343
2990513,219
2905897,"162,167,362,161"
2816770,"232,160"
2838604,"224,238"
2990052,1
2991152,27
2993469,20
2533101,343
2685398,243
3001644,326
2419335,"14,336"
3001968,"144,14,10"
2449650,"96,14,130,16,64,15"
2993838,17
2979405,142
2976383,34
2999855,40
2765324,146
586700,"152,158,156,362,159"
2989513,366
1961962,4
2992784,15
2992910,241
2979090,21
2994444,1
2610109,14
2999398,16
2998015,142
2965219,39
2999465,99
2383878,95
2838235,"353,112,354,110,113,355,99,346,139"
2463867,"158,27,340,31,173,339,34"
2999665,4
2917475,"367,270"
3000731,234
2995506,327
2990929,14
2963722,"24,226,21,14,46,343,47,228,227,48,230,225,229"
2992553,296
2992766,41
2993230,82
2564353,"14,35"
2981348,"14,176,4,16,30,300,278,170,289,174"
2976283,14
2992181,82
3001673,153
2992071,20
2996117,180
2377814,"18,14,17,15,16"
136739,"1,11,239,316"
2996177,36
2322857,"12,13,2,8,1,7,3,335,9,334,5,6,11"
2971812,"342,40,343"
885346,"367,362,159"
2881526,29
2984566,"323,289,191,310,303,175,296,300,316"
2950735,40
2968944,7
2729203,338
2788761,"226,367,224,227,225"
2947547,4
2998541,227
380798,"8,139,217,27"
2996635,143
2997373,332
2833941,227
2995146,291
2372604,"22,18,21,20"
3002441,226
3000846,266
2588422,1
2998087,21
2888175,14
1074662,"4,14,20,21,15"
2271071,343
2991035,153
2577043,291
2609807,5
2991763,226
2057095,217
2994540,189
2900633,14
2947691,14
2182677,16
2976994,226
2997840,207
2987508,1
2990308,238
2795343,255
2989415,326
875325,"340,5,1,27,334"
3002252,27
2992176,174
2683689,354
2730990,48
2745228,214
2997172,"14,329,296"
2971475,217
2997579,14
1054632,236
2985098,252
2990793,13
2967398,296
2994630,316
2994842,"368,225,226"
2900733,7
2997021,20
2997549,275
2996701,278
2999601,14
2993973,208
2117886,"369,265,229,270,268,271,264,239,266,242,227"
2518914,50
2906804,278
2387496,12
836830,"15,296,275,293,291"
3002208,3
2709266,"16,4,17,336,10,15,14,337,24"
664043,"151,14"
1053190,48
2997042,14
2994751,1
2937561,"227,40"
2988675,2
2997575,301
3000316,227
3001305,4
2990423,170
2031549,"159,153,167,152,158"
2997077,296
2895488,14
2992219,225
2353080,"93,345,95,112,82,110"
2819184,"226,343,368,227,229,369,225,228"
2954625,238
371551,328
2992862,35
2416961,14
2994955,24
2090956,316
2571239,221
2989506,268
2313059,14
2587699,217
2985475,"369,227"
3002220,184
3002407,227
2983165,1
2987242,"334,2,226,3"
2982288,"46,197,15,16,96,326,35,381"
3000759,41
3000636,382
2177842,325
2915457,"8,1,218,6,334,5"
2273382,"21,14"
2990757,343
188557,"15,14,32,190,17"
2976475,14
2565493,"12,8,334,11,13,335,7,6,9,3,2,1,5"
2745783,"175,341"
2959248,3
2994603,266
1018169,"238,225,329,239"
2755847,"368,227"
2587613,82
2950612,5
2998000,249
2866966,"16,14,15,4,44,17,10,338"
2990664,17
2964862,"329,330,331"
2987867,"46,30,381,176,339,179,32,181,178,183,352"
2236355,14
2366903,14
2870122,223
2811523,156
2676367,"223,368,226"
2314531,"15,16,21,14,18,330"
2819644,"362,167,153"
2617539,"14,21,167,18,262,271,4,161,153,266,152,160"
2721742,14
2989720,14
2992459,"14,35"
2659017,"220,224,367,221,263"
2980722,19
2878639,152
2998290,175
2999119,368
2995638,"18,112,25,347,11,34,352,337,110,2,30,349,16,96,17,345,19,113,20,346,9,340,23,129,3,31,350,21,116,26,353,338,139,5,32,348,15,95,334,339,22,127,13,63,12,61,7,28,355,1,29,356,24,130,6,33,351,336,99,14,93,27,354,4,344,8,50,335,64,10,82"
2960686,155
2987716,369
2672451,40
2990553,1
2990667,241
2997881,1
2927331,"36,35,14,18,37,38,42,41,3,40,43,19,2,1"
2997500,"195,194,193"
2182263,35
2991732,291
3002279,14
2982568,"225,368,226,227"
2888208,"218,214,215,198"
2722658,226
2854791,"369,266,230,45,370,231,40,229,248,256,224,239"
2990248,303
2964150,"61,64"
2994989,189
2996768,208
2489180,"227,14,17"
2992491,5
2996537,14
2766046,224
2996836,170
2781203,"334,27"
2965063,48
2991876,44
2973270,"228,227,226,231,368,225,229,345,35,40,370,369,230"
2364739,341
2993067,337
2921737,"48,14,338"
2527940,50
2687814,14
2913881,344
2997850,24
2992818,18
2993160,222
2982532,300
2996782,183
2991099,35
2438114,156
1907313,"227,226,221,222,368,228,229,337,225"
2999573,1
3000624,325
2992942,346
2609226,1
1719676,"4,14,17"
2752962,161
2152535,35
2878980,"20,24,226,227,330"
2995402,30
2971752,14
2802992,14
2989955,152
3000523,"226,225,224"
2624145,345
2989073,367
1065038,"1,217"
2992103,15
1195341,14
3000121,191
2929377,10
2993651,186
2989832,14
2247304,"367,224,239"
2158792,11
2976778,14
2963234,337
2901582,168
2961472,343
442563,"4,340,14,210,208"
2659572,345
2971122,"99,352,346"
2998420,247
2989716,1
2963721,226
2633227,"9,11"
2951788,"322,317,323"
2992101,1
2937124,17
2085590,"229,329,368,331,46,231,226,228,337"
2989953,146
2995237,160
2310188,342
876991,"337,1,5,21,20"
2821159,218
2968283,4
2993281,303
2988882,238
2998080,238
2866123,"323,42,319,2"
2905519,"230,217"
2748428,"316,338"
1457843,"296,11,152,12"
2814427,"7,1,12,5,2,8,335,3,13"
3000156,17
452003,"14,18"
775206,"173,226,175"
2996461,334
2997913,330
3002687,17
2986005,14
2997236,1
2992318,172
2365921,"13,12,15,4,20,14,16,286"
1678270,343
2099846,367
2990735,329
2998864,323
2543605,"367,227"
898594,"14,4"
2997083,152
3002345,29
3002211,"224,226,223,323"
2623364,"325,48,47"
2329613,"49,35,275"
2978057,"40,35,341,43"
2996598,226
1785796,"155,330,359,331"
2997275,298
2991102,207
2157045,"225,262,227,368,367,242,247,226,365,239,369"
2993621,5
2629446,1
1032778,223
2976406,2
2792215,266
2827952,"226,227,225,368,382"
1916785,"381,217,206,204,214,325"
2974548,17
2313260,"278,329,15,4,283,14"
2994472,339
3001796,15
2911626,"14,337"
2738787,14
2986306,"4,337,336,14"
2486934,238
2991362,195
2999886,204
1152597,"226,375,191"
2998398,367
2384377,"2,40,225,44,226"
2991760,112
2988110,14
2997637,28
2607745,"12,13"
3001941,190
2966057,"300,293,278"
2810576,4
2455103,35
2996062,40
372677,"329,227"
642816,"316,2,1,5"
3000274,14
2998661,35
2898744,"371,380,223,224,242,271,226"
2264670,"140,35,14,239"
2461451,112
2842880,"3,2,17,336,5,7,334,8,16,9,337,15,10,4,14"
2499550,15
2770862,14
2791736,"230,229,227,368,369,326,382,226,228,4"
2999246,4
2971305,"48,142,15,21"
2992729,50
2989714,139
2111788,160
2988072,154
2991598,268
169743,"263,380,260,258,377,261,262"
2511155,226
3002304,242
2985458,"14,229,365,366,231,326,331,219,3,221,367,330,1,324,329,369,2,223,382,224,228"
2999696,367
2465381,"113,14,96"
3000282,316
3002808,343
2805702,1
2989920,343
2856843,1
2639672,296
2993066,179
2984475,15
715152,"14,4"
1128863,"367,99"
1739173,"40,227"
2973900,82
2978694,"27,256,26,266,262,247,270,289,271,269"
2831237,1
2892049,329
2991877,5
2995112,14
2147079,"327,14"
2988881,21
3000830,152
2997279,14
2482513,"10,4,14,15,336,16,17,337"
2999136,339
2997116,14
976485,"1,2"
2979557,8
2992376,362
3001675,4
2675221,"49,342"
2991122,8
2484495,367
2414838,"14,4"
2994770,368
2996429,172
2742367,156
2998605,289
3001117,17
2997086,17
2941782,14
2640826,"20,3,26,12,334,21,129,116,2,5,18,1,301,27,130"
2043767,14
2980735,152
2989512,184
2737836,14
2991679,30
2997368,21
2992735,367
2452750,"24,173,174,20"
2198241,"14,336,4"
3002775,165
2773837,"335,368,369,225,226"
2988346,14
2930574,"222,218,366,231,238,223,224"
2993029,343
2641356,14
3001825,308
2993383,40
2696744,"217,365,339"
2972925,48
3000798,17
2954459,"20,1,2,310,334"
2374733,14
2987999,14
2691751,"155,156,359"
3001591,15
3000592,"14,227,191"
2375723,343
1209470,184
2808059,"329,331,330,14,324"
2998219,241
2200763,179
2990187,290
2991707,14
3001438,20
2714511,17
2781959,"5,224,225,4,8,367,217,223,1,226,364"
2993437,190
2000142,"7,1,334"
2997632,241
2651598,"14,21"
2434197,145
2920646,235
2264668,1
2991860,142
2949684,152
2988261,14
2989382,19
2994357,40
2978388,"15,14,16"
2806310,"14,21"
2050604,14
2999210,40
1831570,14
2947027,"3,224,366"
2612658,"176,199,206,174,207,170,178,177,208,173,180,181,175,210,179"
201814,"50,50,50,63,50"
2907182,273
2969281,113
2994875,339
2971412,"2,40"
3001874,"14,167,17"
2970090,30
2990049,99
2460924,14
2863381,358
2781182,"225,227"
2974040,"38,64"
2998085,49
2995725,173
2907077,"374,249,223,367,332,359"
3001334,4
2993802,170
2990519,1
2555242,30
2993870,1
2997916,241
2946691,3
2998573,2
2994739,367
2990598,139
312161,"29,1"
2993766,1
122663,"367,231"
2784126,14
2990545,14
2933295,222
3001906,26
2989838,170
2423242,"191,176,185"
3000323,14
2992146,5
2252670,"359,347,47"
2495392,224
2986337,"207,46,336,339,185,329,7,16,15,24,21,20,189,202,324"
2667916,"232,236"
2849159,1
2991461,"14,4,3,177"
891185,366
2848163,"236,367,160,224,152"
2957530,152
2987856,291
2999040,226
3002318,238
2998083,"226,225,228,368,227"
2996843,48
2956723,152
2986642,18
1277689,"14,18"
2110947,48
3001328,343
2707752,21
2995342,4
2992001,17
2971693,14
496421,"14,20,21,18,19"
2997117,184
1001676,268
184003,99
2988715,17
2035903,14
2992346,207
2557879,24
3001705,14
2463051,"374,5,372"
2975380,14
2992102,241
2991291,34
2517808,14
338577,323
2996030,14
2473340,"368,226,3,5,227"
414175,"21,18,17,14,20"
2858148,82
2998362,183
2751952,"226,221"
2793348,146
2987997,12
2998421,336
2990931,160
2948459,116
2990154,46
2898430,373
2995711,17
2893642,319
2682962,"29,26,32,302,301,5,33,27,30,303,339,34"
2820074,217
2353159,382
2981920,362
2997138,21
2553629,222
3001910,35
2984062,14
2638633,297
2960635,"343,296,17,10,331"
3001401,1
2976676,"236,367,227,224"
2982564,16
2998423,291
2990153,173
3002378,2
2998301,238
182871,"22,322,18,19,319"
2994355,327
2961344,"367,290,335,224,40,8,223,46"
1249930,18
2987960,21
2996532,323
2422896,2
1382026,14
3002598,39
2808680,5
3002531,17
2457862,14
2852634,"366,322,222"
2990693,24
3000555,326
2971813,18
2980486,"2,317"
2997701,14
3001208,152
2988613,14
2990763,303
932841,"204,214,218"
2996059,152
1982804,"2,30,343,3,64,32,1,40,96,29,82,48,209"
2963550,35
2990794,342
2952967,"368,224,15,226,225,14,10,4,227,16"
2410539,"1,7,5,334"
2214659,234
2149246,"1,6,8,2"
2989896,17
2997729,382
2993259,139
2999177,368
917987,"14,299,296"
3000793,21
2440441,"172,14,330,329"
2989345,14
2649752,14
2093320,40
2999569,160
2998221,328
2996530,"27,28"
2968319,"239,228,343,270,229"
1012333,343
2998518,326
2815459,"300,4,14,296,5"
3001495,1
2326569,49
2994356,14
2082522,"328,324,381"
261185,"152,160,167,161,194,168"
2999496,238
2962461,172
2990691,339
2990577,210
2995338,221
2993056,"30,29,4,20,14"
2933148,"18,19"
2866480,143
2960109,190
2998222,223
2558259,14
908271,"290,298"
2987830,14
2817531,"300,299,21,146,382,96,343,18,48,14,20,49,151,17"
2605964,"37,38,35,36,29"
843752,"346,18,352,21"
2675218,"18,14,278"
2994873,142
1342416,"368,226,227,228,231,4"
2997548,"225,227,226"
1797212,"329,1,2,40,190,30,42,330,41,29,339"
2990792,197
2996215,14
1464738,14
2961382,14
2699461,"182,205,175,178,177,176,183,173,174,179,170,206,204,172"
2439452,"26,336,340,20,16,32,303,302,22,330,301,329,331"
2991672,5
2996567,18
2992669,4
1751476,"290,14"
2992728,2
2474904,214
2650515,"45,341,46,37,38,49,41,343,35,342,40,42,36"
2696870,"236,267,20,264,266,40,198,191,258,232,195,207,262"
2855114,14
2932747,5
2995855,14
19898,"1,222,2,334"
2995717,326
1436743,"343,49,278"
2880421,"152,14,21,4,369,228,20,160"
2950188,"217,27,335,215,216,24,214,218"
2989423,14
2381182,367
3002071,2
2997790,170
2994814,40
2963392,18
2991254,29
2997705,"228,229,224"
2990758,224
2822847,14
3002674,338
71809,"144,275,35,278,40"
2997909,40
2997791,14
2988678,296
2048573,5
2992184,"14,4,15"
2965393,"29,31,30,34,33,340,32,339"
1799976,"328,330,296,21,20"
2969655,238
2996842,1
2991645,152
2931751,"47,343,48"
2992416,222
2743437,"4,14,17"
3000003,341
2361310,14
2990185,343
2995113,278
2751986,14
788909,371
2996324,30
3000493,40
3002684,48
2986067,40
2887639,"1,5,2,334,7,3"
