member_id,age,user_gender,wanted_annualpay
2999072,33,male,201～250
2999224,25,female,301～350
3000563,27,male,251～300
3000617,24,male,～200
3001347,38,,
3001590,24,female,～200
3002473,23,male,～200
45215,34,male,
636605,34,male,
2995258,30,male,401～450
2995466,27,male,201～250
2995628,53,,
2996260,24,male,351～400
2996463,28,male,251～300
2998019,37,female,201～250
2998625,35,female,601～650
2999193,22,female,201～250
2999592,26,male,301～350
3000032,20,,
3001694,30,male,401～450
3001904,21,female,～200
3002145,20,male,351～400
3002744,32,male,651～700
27591,52,male,
2241395,29,male,401～450
2313480,30,male,501～550
2496364,22,female,601～650
2537233,53,male,401～450
2605444,64,male,501～550
2612864,54,female,
2644321,36,female,251～300
2706012,29,female,
2778725,22,male,
2793966,22,,
2820374,23,male,251～300
2946425,25,female,351～400
2958669,56,male,
2970017,47,male,251～300
2973665,48,,
2982974,29,male,451～500
2986937,26,female,251～300
2987459,17,,
2990453,27,male,451～500
2990540,26,female,351～400
2990697,22,female,251～300
2991851,36,female,601～650
2992172,31,male,651～700
2992179,40,male,651～700
2992943,25,female,301～350
2993524,37,male,301～350
2993737,33,male,351～400
2993903,35,male,301～350
2995143,26,male,301～350
2997915,22,female,551～600
2998143,25,female,251～300
2999669,23,male,251～300
3000074,58,,
3000464,28,female,301～350
3000515,31,female,251～300
3001561,23,female,301～350
2989534,21,female,301～350
2989608,33,female,301～350
2990231,33,male,401～450
2991064,24,female,301～350
2992048,30,male,451～500
2992904,40,female,201～250
2993149,34,male,751～800
2994428,28,male,601～650
2997560,31,male,401～450
2998565,21,female,251～300
2999026,24,female,351～400
3001226,21,female,251～300
3002778,38,female,351～400
189647,60,male,501～550
954891,47,male,251～300
1149594,31,male,401～450
1459052,44,male,551～600
1547757,45,female,401～450
1768336,27,male,～200
2309055,28,female,
2336830,25,male,
2377063,25,,
2428100,39,female,351～400
2451159,26,male,351～400
2616526,27,female,301～350
2698197,23,,
2909580,30,,
2911717,23,female,301～350
2912154,33,female,301～350
2947285,30,,
2962631,28,,
2964581,28,,
2980850,34,male,651～700
2987885,30,male,351～400
2989980,30,female,251～300
2990999,23,male,251～300
2991444,27,male,251～300
2991643,30,female,201～250
2992620,33,,
2993695,30,male,～200
2993876,30,male,351～400
2994197,28,male,401～450
2994398,24,,
2995067,40,male,301～350
2995336,36,female,～200
2995944,21,male,351～400
2996323,33,female,351～400
2997057,32,female,401～450
2997369,22,female,201～250
2997965,23,female,251～300
2998821,27,male,601～650
2999706,25,male,651～700
2999784,36,female,
3000215,33,female,351～400
3000283,24,female,251～300
3001077,29,male,301～350
3001102,21,female,～200
3001487,43,,
1295290,,,
1807181,36,male,301～350
1815640,65,male,～200
2071512,67,male,351～400
2135086,54,female,
2367313,21,female,301～350
2538660,31,male,301～350
2589920,34,female,
2762995,33,female,401～450
2899020,26,male,
2908582,25,female,301～350
2933949,24,male,251～300
2937762,28,female,351～400
2966279,21,,
2973473,27,,
2975466,70,male,251～300
2980285,59,,
2984430,32,male,251～300
2990400,27,male,301～350
2991161,24,female,351～400
2992475,25,,
2992969,34,female,251～300
2994687,23,female,401～450
2995001,24,male,451～500
2995413,25,female,251～300
2995851,33,male,401～450
2996049,23,female,351～400
2996359,36,male,251～300
2997546,26,male,201～250
2997980,35,male,201～250
2998977,26,male,801～850
3001088,29,male,301～350
3002450,32,female,301～350
3002521,23,male,301～350
224317,42,male,
275717,44,female,201～250
790256,56,female,
1254342,32,female,301～350
1759056,48,male,451～500
2261900,38,male,551～600
2496785,24,,
2527469,38,female,301～350
2594446,26,male,351～400
2727872,32,,
2749081,33,male,251～300
2760450,32,male,451～500
2817289,23,,
2893795,38,female,251～300
2944435,29,female,401～450
2959729,52,male,351～400
2961457,43,,
2965554,58,male,～200
2971138,23,male,401～450
2971622,31,,
2971904,35,female,351～400
2985391,44,,
2987171,34,female,351～400
2987317,21,,
2990335,24,,
2990676,32,male,351～400
2990698,23,,
2993481,22,female,351～400
2994346,30,male,451～500
2995036,37,male,601～650
2996161,47,,
2997375,21,,
2997614,24,male,～200
2997737,26,male,～200
2998199,40,female,601～650
2998844,28,female,301～350
2999998,31,female,251～300
3000391,22,female,～200
240986,43,male,
331619,37,female,351～400
780163,28,female,
1055526,49,male,551～600
1102107,47,male,401～450
2008440,43,female,301～350
2099878,54,male,601～650
2110343,53,male,351～400
2410783,25,,
2549549,34,female,251～300
2752287,47,female,501～550
2809993,27,,401～450
2811195,34,male,451～500
2816817,45,male,551～600
2824529,24,,201～250
2832733,58,female,
2851047,53,,
2863535,27,male,351～400
2900502,33,female,301～350
2940675,22,,
2953863,47,,
2957396,21,female,251～300
2984106,26,female,
2989649,34,male,～200
2992119,59,male,251～300
2992567,26,male,501～550
2992612,21,,
2993392,23,male,351～400
2995404,44,,
2996624,24,female,201～250
2997231,30,female,201～250
2997808,21,,
2997957,24,male,251～300
2998380,30,male,251～300
2999908,60,,
3002191,26,female,351～400
3002605,33,female,251～300
336602,35,female,
462434,47,male,401～450
739792,27,male,251～300
925995,35,female,301～350
1051262,,,
1827641,27,male,301～350
1892698,53,male,251～300
2211265,47,female,～200
2767036,42,male,401～450
2851148,29,male,251～300
2883048,21,male,201～250
2939040,26,male,301～350
2951611,36,female,351～400
2952911,36,female,301～350
2983244,31,,
2987760,29,male,351～400
2990043,32,male,601～650
2990087,38,male,～200
2990885,37,female,251～300
2991139,28,,
2991305,38,female,～200
2992162,27,female,251～300
2993208,22,female,～200
2993993,26,,
2994785,48,,
2996006,24,,
2987776,23,male,301～350
2990013,20,,
2990144,38,female,301～350
2991126,22,female,251～300
2992272,25,female,251～300
2992967,40,male,251～300
2993246,25,female,301～350
2993521,26,male,501～550
2993986,48,,
2994639,24,male,～200
2994673,22,female,201～250
2994745,22,male,251～300
2994892,20,,
2996632,21,male,501～550
2997563,31,female,351～400
2997661,26,male,401～450
2997744,22,male,601～650
2999753,26,,
3000338,30,female,251～300
3000458,36,female,～200
3001466,37,female,401～450
3002233,26,female,251～300
3002519,26,female,601～650
19898,45,male,751～800
69637,50,male,451～500
537081,33,female,
788909,39,female,251～300
961197,34,female,
1481443,34,male,
2219457,37,male,301～350
2231824,23,,
2354109,38,male,451～500
2364240,52,female,401～450
2368242,25,,
2415456,28,male,351～400
2454438,41,,
2476980,29,female,401～450
2543420,35,female,201～250
2700341,34,male,251～300
2726522,21,female,
2863452,29,male,401～450
2870352,34,,
2873983,60,female,～200
2892072,42,female,251～300
2894435,37,male,301～350
2900547,57,male,～200
2913066,26,,
2983988,53,male,
2988678,44,,
2990046,27,female,251～300
2990281,26,female,351～400
2990608,38,female,251～300
2990788,40,male,1001～1200
2991142,46,,501～550
2991840,30,female,501～550
2992184,33,female,301～350
2992319,24,male,301～350
2994055,28,male,351～400
2994154,26,female,301～350
2995230,23,female,201～250
2995685,25,female,301～350
2998568,21,,
2998628,32,male,501～550
2999564,32,male,501～550
3000627,40,male,451～500
3001826,33,male,251～300
3001867,24,male,201～250
3002722,24,female,～200
3002749,25,male,251～300
349446,43,female,
549997,30,female,351～400
600261,,,～200
1492971,40,male,
2157568,35,male,351～400
2290977,24,,～200
2405955,26,male,301～350
2556592,36,male,
2573987,30,female,251～300
2606575,45,female,
2710661,37,male,
2799400,31,female,351～400
2855042,30,female,251～300
2879394,50,,
2880421,27,male,501～550
2907724,34,male,401～450
2951593,26,male,251～300
2975078,27,,
2976477,31,male,301～350
2984705,24,,
2985339,47,,
2986067,51,,301～350
2991196,38,male,201～250
2991475,26,male,301～350
2991645,27,male,301～350
2994021,26,male,751～800
2994565,21,female,201～250
2995069,19,,
2995113,34,female,251～300
2996190,21,male,401～450
2997246,22,male,～200
2997791,55,,
2998529,29,female,351～400
2998948,29,male,301～350
2998998,27,female,401～450
2999188,30,female,251～300
2999399,55,,
2999759,26,female,～200
3000019,27,,
3000493,22,female,201～250
3002071,40,male,551～600
3002730,30,female,551～600
90385,51,male,
116756,57,male,
437425,41,male,351～400
662804,39,male,
1124289,51,female,251～300
1128735,52,female,
1842883,51,female,
2509955,38,,
2614821,36,male,251～300
2640365,23,female,～200
2839137,32,male,351～400
2964340,37,,
2980657,54,male,251～300
2986609,24,male,501～550
2990185,23,,
2990211,35,female,451～500
2992242,22,female,201～250
2993129,37,female,～200
2994631,29,,
2994681,23,female,～200
2996756,22,,
2997448,27,female,401～450
2999227,31,female,301～350
218357,43,male,451～500
654071,30,female,251～300
924922,39,female,401～450
956180,45,female,251～300
1337045,30,female,201～250
2524473,31,female,301～350
2719193,29,male,351～400
2822847,27,female,251～300
2855207,53,male,351～400
2906185,31,female,251～300
2931751,29,female,～200
2950188,57,male,601～650
2953106,25,male,601～650
2966164,49,,
2976555,25,,
2986496,33,male,301～350
2987338,25,female,301～350
2989423,27,female,251～300
2990847,21,female,201～250
2991798,33,,
2991845,22,female,
2994814,45,,
2996210,25,,
2996297,22,male,251～300
2996354,38,male,401～450
2996744,34,male,501～550
2997654,60,male,
2997909,26,,
2999561,23,,
3000122,38,female,～200
3000972,56,female,251～300
3001024,29,female,401～450
3001922,37,male,601～650
63219,39,female,
1304057,23,female,251～300
1645306,46,male,351～400
1799976,52,male,301～350
1872259,41,male,351～400
1943223,34,male,201～250
1956371,26,female,301～350
2328993,33,male,401～450
2344587,26,female,251～300
2484518,26,male,301～350
2485615,34,male,351～400
2505162,45,,
2563224,37,male,551～600
2729363,35,,251～300
2756823,38,female,301～350
2788211,37,female,301～350
2844042,31,,
2926603,24,male,351～400
2958926,40,,
2969655,29,female,201～250
2974123,54,male,351～400
2975486,22,,
2988411,36,,
2992749,21,,
2992962,34,female,251～300
2993414,38,male,601～650
2995954,26,female,351～400
2996371,39,male,451～500
2997060,31,male,351～400
2997892,25,male,351～400
3001313,30,male,301～350
3001732,21,female,351～400
3001786,49,,
3002457,29,,
3002786,33,,
3002112,60,female,201～250
3002278,22,,
3002803,22,male,201～250
575899,58,male,
1211369,38,male,201～250
1323878,33,male,
1793855,56,,
2074989,41,female,301～350
2332647,49,female,
2515546,23,,
2563722,30,male,201～250
2631712,31,male,401～450
2708719,22,male,601～650
2751929,27,male,351～400
2755492,30,male,
2770337,35,male,451～500
2776873,44,male,
2781300,25,male,251～300
2809463,31,female,251～300
2829720,26,male,251～300
2886407,44,male,251～300
2927715,37,female,201～250
2961921,37,male,401～450
2965226,24,,
2973088,46,male,401～450
2973288,50,male,351～400
2978530,23,female,251～300
2988464,34,female,301～350
2990059,36,female,451～500
2990102,34,female,～200
2992193,20,male,201～250
2992277,39,female,451～500
2993493,34,male,551～600
2993599,23,male,301～350
2993723,31,male,201～250
2995041,26,male,351～400
2995829,27,male,601～650
2996810,22,male,451～500
2998029,28,female,351～400
2998214,39,male,251～300
2999056,23,female,601～650
2999396,29,male,451～500
3000951,35,,
3001141,26,female,451～500
3001235,21,male,601～650
3001661,28,male,401～450
3001713,22,male,251～300
3002044,27,female,251～300
3002200,24,female,401～450
3002706,31,female,～200
444037,47,male,301～350
1482974,41,male,401～450
1533322,35,male,301～350
1667367,45,male,301～350
1839812,55,female,251～300
1899059,52,male,201～250
2062405,45,female,251～300
2337390,24,female,
2384193,30,female,301～350
2878600,28,male,251～300
2886419,53,,
2923516,39,,201～250
2934499,36,male,351～400
2935111,56,male,401～450
2965045,34,female,351～400
2977625,48,,
2989336,45,,
2989730,30,male,～200
2991308,25,male,251～300
2991505,40,male,301～350
2993084,30,female,301～350
2993953,26,male,201～250
2995282,22,male,601～650
2996830,25,male,351～400
2998347,24,female,351～400
2999325,30,female,351～400
2999356,25,female,301～350
2999782,28,female,251～300
3001502,24,female,～200
3001944,25,male,351～400
3002081,24,female,～200
671696,47,male,
675082,31,female,
731083,38,male,351～400
794191,36,female,
807545,42,male,
857455,27,male,
943988,50,male,351～400
1343756,,,
1450066,41,male,
1634543,35,male,451～500
1697242,40,male,451～500
1707677,48,female,351～400
2031852,56,male,
2382879,25,male,301～350
2590257,29,,
2612035,29,male,301～350
2678717,39,,401～450
2686593,23,female,201～250
2731359,26,male,451～500
2749956,46,female,
2782588,27,female,301～350
2810022,29,,
2926615,45,female,～200
2933098,42,female,251～300
2962573,24,female,301～350
2968100,24,male,351～400
2968594,30,,
2975544,53,,
2978844,21,,
2982185,44,,
2982692,28,female,251～300
2985592,48,,251～300
2990304,29,female,301～350
2990938,23,female,251～300
2991749,40,male,601～650
2992536,20,,
2994097,26,female,251～300
